HGNC.symbol	PROBEID
ZNF286A	220250_at
ZNF286A	227077_at
ZNF286A	1557684_at
ZNF286A	220250_at
ZNF286A	227077_at
DEFB124	1568377_x_at
HOXA11-AS	230666_at
HOXA11-AS	230666_at
HOXA11-AS	239950_at
HOXA11-AS	230666_at
HOXA11-AS	239950_at
HOXA11-AS	239950_at
HOXA11-AS	230666_at
CUX2	213920_at
CUX2	1566528_at
ATAD2B	1558807_at
ATAD2B	213387_at
ATAD2B	213387_at
ATAD2B	232908_at
KNTC1	206316_s_at
KNTC1	206316_s_at
KNTC1	206316_s_at
KNTC1	206316_s_at
LRRIQ3	235498_at
LRRIQ3	235498_at
LRRIQ3	235498_at
LRRIQ3	235498_at
LRRIQ3	1553674_at
LRRIQ3	235498_at
LRRIQ3	1553674_at
LRRIQ3	235498_at
CDO1	204154_at
CDO1	204154_at
GTF2E2	202680_at
MIR7-3HG	223913_s_at
MIR7-3HG	223973_at
MIR7-3HG	223913_s_at
MIR7-3HG	223913_s_at
MIR7-3HG	223913_s_at
MIR7-3HG	223913_s_at
MIR7-3HG	223973_at
MIR7-3HG	223913_s_at
MIR7-3HG	223973_at
MIR7-3HG	223913_s_at
MIR7-3HG	223973_at
MIR7-3HG	223913_s_at
MIR7-3HG	223973_at
MIR7-3HG	223913_s_at
CFAP36	224968_at
CFAP36	224968_at
CFAP36	224968_at
CFAP36	224968_at
CFAP36	224968_at
CD164	208654_s_at
CD164	208405_s_at
CD164	208653_s_at
CD164	208654_s_at
CD164	208405_s_at
CD164	208654_s_at
CD164	208405_s_at
CD164	208653_s_at
CD164	208654_s_at
CD164	208405_s_at
CD164	208653_s_at
CD164	208654_s_at
CD164	208405_s_at
CD164	208653_s_at
CD164	208654_s_at
CD164	208405_s_at
CD164	208653_s_at
CD164	208654_s_at
CD164	208654_s_at
CD164	208653_s_at
CD164	208653_s_at
VGLL2	236352_at
VGLL2	236352_at
RHBDL1	207383_s_at
RHBDL1	207383_s_at
RHBDL1	207383_s_at
RHBDL1	207383_s_at
GSTO2	227163_at
GSTO2	227163_at
GSTO2	227163_at
GSTO2	229155_at
GSTO2	227163_at
GSTO2	227163_at
GSTO2	227163_at
TPGS2	236540_at
TPGS2	213617_s_at
TPGS2	213617_s_at
TPGS2	213617_s_at
TPGS2	213616_at
TPGS2	213617_s_at
TPGS2	213616_at
TPGS2	213617_s_at
TPGS2	244233_at
TPGS2	213617_s_at
TPGS2	235793_at
TPGS2	212055_at
TPGS2	213617_s_at
TPGS2	212055_at
TPGS2	213617_s_at
TPGS2	212055_at
TPGS2	213617_s_at
TPGS2	212055_at
TPGS2	213617_s_at
TPGS2	213617_s_at
TPGS2	213617_s_at
TPGS2	213617_s_at
TPGS2	213617_s_at
TPGS2	213616_at
ITGAV	202351_at
ITGAV	202351_at
C6orf201	231642_at
C6orf201	231642_at
C6orf201	231642_at
C6orf201	231642_at
C6orf201	231642_at
CLVS2	1562443_at
CLVS2	1562443_at
MORC2	216863_s_at
MORC2	203956_at
MORC2	228449_at
MORC2	203956_at
MORC2	216863_s_at
MORC2	203956_at
MORC2	216863_s_at
MORC2	203956_at
ATP1A1-AS1	1559376_at
ATP1A1-AS1	236623_at
ATP1A1-AS1	236623_at
FOSB	202768_at
FOSB	202768_at
FOSB	202768_at
FOSB	202768_at
FOSB	202768_at
FOSB	202768_at
FOSB	202768_at
PTBP3	224618_at
PTBP3	224617_at
PTBP3	214698_at
PTBP3	214697_s_at
PTBP3	207223_s_at
PTBP3	224618_at
PTBP3	214698_at
PTBP3	214697_s_at
PTBP3	207223_s_at
PTBP3	214698_at
PTBP3	214697_s_at
PTBP3	207223_s_at
PTBP3	224618_at
PTBP3	224617_at
PTBP3	214698_at
PTBP3	214697_s_at
PTBP3	207223_s_at
PTBP3	224618_at
PTBP3	224617_at
PTBP3	214698_at
PTBP3	214697_s_at
PTBP3	207223_s_at
ZAR1	1555774_at
ZAR1	1555775_a_at
VKORC1L1	1553679_s_at
VKORC1L1	224881_at
VKORC1L1	1553679_s_at
CAPN12	228705_at
CAPN12	228705_at
CAPN12	228705_at
CAPN12	228705_at
CAPN12	228705_at
CAPN12	228705_at
CAPN12	228705_at
CAPN12	228705_at
ADM5	232154_at
UBXN10	232109_at
UBXN10	238657_at
UBXN10	230092_at
GPR83	222953_at
HLA-A	213932_x_at
HLA-A	215313_x_at
HLA-A	213932_x_at
HLA-A	215313_x_at
HLA-A	213932_x_at
HLA-A	215313_x_at
HLA-A	213932_x_at
HLA-A	215313_x_at
HLA-A	213932_x_at
HLA-A	215313_x_at
HLA-A	213932_x_at
HLA-A	215313_x_at
HLA-A	213932_x_at
HLA-A	215313_x_at
HLA-A	213932_x_at
HLA-A	215313_x_at
FAM187B	242259_at
GINS4	211767_at
GINS4	1554356_at
GINS4	1554356_at
GINS4	240778_at
GINS4	211767_at
GINS4	235029_at
GINS4	211767_at
GINS4	211767_at
GINS4	235029_at
GINS4	211767_at
ACPT	241715_x_at
FAM184A	220150_s_at
FAM184A	220150_s_at
FAM184A	220150_s_at
FAM184A	220150_s_at
FAM184A	220150_s_at
FAM184A	220150_s_at
FAM184A	220150_s_at
FAM184A	220150_s_at
FAM184A	220150_s_at
SUSD6	202181_at
CHRNB3	207859_s_at
GNG4	205184_at
GNG4	1555765_a_at
GNG4	205184_at
GNG4	1555765_a_at
GNG4	205184_at
GNG4	1555765_a_at
GNG4	1566513_a_at
GNG4	1555867_at
GNG4	205184_at
GNG4	1555765_a_at
GNG4	1566513_a_at
GNG4	1555867_at
GNG4	205184_at
GNG4	1555765_a_at
PLA2G4C	209785_s_at
PLA2G4C	209785_s_at
PLA2G4C	209785_s_at
PLA2G4C	209785_s_at
PLA2G4C	1554810_at
MIR1226	204355_at
MIR1226	212674_s_at
RASAL2	222810_s_at
RASAL2	219026_s_at
RASAL2	234343_s_at
RASAL2	222810_s_at
RASAL2	219026_s_at
RASAL2	234343_s_at
RASAL2	227036_at
RASAL2	1557506_a_at
RASAL2	219026_s_at
RASAL2	234343_s_at
C20orf197	1553311_at
LINC00907	1570208_at
LINC00907	1570208_at
LINC00907	1561587_at
LINC00907	1558903_at
KLK10	209792_s_at
KLK10	215808_at
KLK10	209792_s_at
KLK10	209792_s_at
KLK10	209792_s_at
KLK10	215808_at
MCF2	217004_s_at
MCF2	1555313_a_at
MCF2	208017_s_at
MCF2	217004_s_at
MCF2	1555313_a_at
MCF2	208017_s_at
MCF2	217004_s_at
MCF2	1555313_a_at
MCF2	208017_s_at
MCF2	217004_s_at
MCF2	1555313_a_at
MCF2	208017_s_at
MCF2	217004_s_at
MCF2	1555313_a_at
MCF2	217004_s_at
MCF2	1555313_a_at
MCF2	208017_s_at
MCF2	217004_s_at
MCF2	1555313_a_at
MCF2	208017_s_at
MCF2	217004_s_at
MCF2	1555313_a_at
MCF2	208017_s_at
MCF2	217004_s_at
MCF2	1555313_a_at
MCF2	208017_s_at
WDR37	211383_s_at
WDR37	1554869_at
WDR37	211383_s_at
WDR37	1554869_at
WDR37	1554869_at
CWC22	226588_at
CWC22	226588_at
C8orf22	235981_at
C8orf22	235981_at
C8orf22	235981_at
C8orf22	235981_at
CHRNA9	221107_at
CHRNA9	221107_at
MEF2A	208328_s_at
MEF2A	214684_at
MEF2A	212535_at
MEF2A	208328_s_at
MEF2A	208328_s_at
MEF2A	214684_at
MEF2A	208328_s_at
MEF2A	214684_at
MEF2A	212535_at
MEF2A	208328_s_at
MEF2A	214684_at
MEF2A	212535_at
MEF2A	212535_at
MEF2A	208328_s_at
MEF2A	214684_at
MEF2A	212535_at
SRRM2	207435_s_at
SRRM2	208610_s_at
SRRM2	1554671_a_at
SRRM2	208610_s_at
SRRM2	1554671_a_at
SRRM2	208610_s_at
SRRM2	1554671_a_at
SRRM2	208610_s_at
SRRM2	208610_s_at
SRRM2	1554671_a_at
SRRM2	208610_s_at
SRRM2	208610_s_at
SRRM2	1554671_a_at
SRRM2	208610_s_at
SRRM2	208610_s_at
SRRM2	208610_s_at
SRRM2	1554671_a_at
SRRM2	1554671_a_at
SRRM2	1554671_a_at
SRRM2	1554671_a_at
SRRM2	207435_s_at
SRRM2	216629_at
SRRM2	216629_at
SRRM2	216629_at
SRRM2	216629_at
SRRM2	216629_at
SRRM2	207435_s_at
SRRM2	216629_at
SRRM2	207435_s_at
SRRM2	216629_at
SRRM2	207435_s_at
SRRM2	208610_s_at
SRRM2	1554671_a_at
RPL18AP3	200869_at
CALM2	207243_s_at
CALM2	207243_s_at
CALM2	207243_s_at
CALM2	207243_s_at
CALM2	207243_s_at
CALM2	207243_s_at
CALM2	207243_s_at
DPPA4	219651_at
DPPA4	232985_s_at
DPPA4	219651_at
DPPA4	232985_s_at
DPPA4	232985_s_at
PRAME	204086_at
PRAME	204086_at
PRAME	204086_at
PRAME	204086_at
PRAME	204086_at
PRAME	204086_at
DMD	208086_s_at
DMD	203881_s_at
DMD	208086_s_at
DMD	203881_s_at
DMD	208086_s_at
DMD	203881_s_at
DMD	208086_s_at
DMD	203881_s_at
DMD	208086_s_at
DMD	208086_s_at
DMD	208086_s_at
DMD	208086_s_at
DMD	207660_at
DMD	208086_s_at
DMD	203881_s_at
DMD	208086_s_at
DMD	203881_s_at
DMD	208086_s_at
DMD	203881_s_at
DMD	208086_s_at
DMD	203881_s_at
DMD	208086_s_at
DMD	203881_s_at
DMD	208086_s_at
DMD	203881_s_at
SDC3	202898_at
SDC3	1554864_a_at
SDC3	1554864_a_at
ATP6V1G3	230565_at
ATP6V1G3	230565_at
ATP6V1G3	230565_at
ATP6V1G3	230565_at
LINC01448	1562982_at
EIF3LP3	234485_at
ABT1	218405_at
DHRS9	224009_x_at
DHRS9	223952_x_at
DHRS9	219799_s_at
DHRS9	224009_x_at
DHRS9	223952_x_at
DHRS9	219799_s_at
DHRS9	224009_x_at
DHRS9	223952_x_at
DHRS9	219799_s_at
DHRS9	224009_x_at
DHRS9	223952_x_at
DHRS9	219799_s_at
DHRS9	224009_x_at
DHRS9	223952_x_at
DHRS9	219799_s_at
DHRS9	224009_x_at
DHRS9	223952_x_at
DHRS9	219799_s_at
DHRS9	224009_x_at
DHRS9	223952_x_at
DHRS9	219799_s_at
HMOX2	218120_s_at
HMOX2	218121_at
HMOX2	218120_s_at
HMOX2	218121_at
HMOX2	218120_s_at
HMOX2	218121_at
HMOX2	218120_s_at
HMOX2	218121_at
HMOX2	218120_s_at
HMOX2	218120_s_at
HMOX2	218120_s_at
HMOX2	218120_s_at
HMOX2	218120_s_at
HMOX2	218120_s_at
HMOX2	218120_s_at
HMOX2	218121_at
HMOX2	218120_s_at
HMOX2	218120_s_at
HMOX2	218121_at
HMOX2	218120_s_at
HMOX2	218121_at
HMOX2	218120_s_at
HMOX2	218121_at
HMOX2	218120_s_at
HMOX2	218121_at
HMOX2	218120_s_at
HMOX2	218121_at
EIF2B5	212351_at
EIF2B5	212351_at
EIF2B5	212351_at
EIF2B5	212351_at
EIF2B5	212351_at
UPK1B	210064_s_at
UPK1B	210064_s_at
UPK1B	210065_s_at
UPK1B	210064_s_at
UPK1B	210065_s_at
TCHH	213780_at
TCHH	213780_at
ZNF570	1552562_at
ZNF570	1552562_at
ZNF570	231215_at
ZNF570	1552562_at
MFSD7	214269_at
MFSD7	214269_at
MFSD7	214269_at
MFSD7	214269_at
MFSD7	214269_at
MFSD7	214269_at
VSIG10L	238654_at
VSIG10L	238654_at
MSTO2P	222584_at
MSTO2P	218296_x_at
MSTO2P	224233_s_at
NBPF19	227067_x_at
NBPF19	201104_x_at
NBPF19	226740_x_at
NBPF19	229447_x_at
NBPF19	201103_x_at
NBPF19	214693_x_at
NBPF19	213612_x_at
NBPF19	215434_x_at
NBPF19	227067_x_at
NBPF19	201104_x_at
NBPF19	226740_x_at
NBPF19	229447_x_at
NBPF19	201103_x_at
NBPF19	214693_x_at
NBPF19	213612_x_at
NBPF19	201104_x_at
NBPF19	226740_x_at
NBPF19	229447_x_at
NBPF19	201103_x_at
NBPF19	214693_x_at
NBPF19	213612_x_at
NBPF19	215434_x_at
NBPF19	201104_x_at
NBPF19	214693_x_at
SLC5A1	242773_at
SLC5A1	206628_at
SLC5A1	242773_at
SLC5A1	206628_at
SSR2	200652_at
SSR2	200652_at
SSR2	200652_at
SSR2	200652_at
SSR2	200652_at
SSR2	200652_at
SSR2	200652_at
SSR2	200652_at
SSR2	200652_at
SSR2	200652_at
SSR2	200652_at
POLB	203616_at
POLB	234907_x_at
POLB	203616_at
POLB	203616_at
POLB	203616_at
POLB	234907_x_at
POLB	203616_at
POLB	203616_at
USP5	206031_s_at
USP5	206031_s_at
USP5	206031_s_at
USP5	206031_s_at
ATP10B	214070_s_at
ATP10B	220920_at
ATP10B	220920_at
ATP10B	220920_at
GPER1	210640_s_at
GPER1	211829_s_at
GPER1	211829_s_at
GPER1	210640_s_at
GPER1	211829_s_at
GPER1	210640_s_at
GPER1	211829_s_at
GPER1	210640_s_at
GPER1	211829_s_at
GPER1	210640_s_at
GPER1	210640_s_at
TRMT44	1554192_s_at
TRMT44	235097_at
TRMT44	1554192_s_at
TRMT44	235097_at
TRMT44	1554192_s_at
TRMT44	235097_at
TRMT44	235097_at
FAM43B	1569256_a_at
CCT3	200910_at
CCT3	200910_at
CCT3	200910_at
CCT3	200910_at
CCT3	200910_at
CCT3	200910_at
THBS3	209561_at
THBS3	209561_at
THBS3	209561_at
THBS3	209561_at
THBS3	209561_at
THBS3	209561_at
ACTG1P17	1569368_at
ACTG1P17	1569368_at
ACTG1P17	1565912_at
FRS2	221308_at
FRS2	238486_at
FRS2	226045_at
FRS2	221308_at
FRS2	238486_at
FRS2	226045_at
FRS2	221308_at
SHISA7	238136_at
GET4	223811_s_at
GET4	224808_s_at
GET4	223811_s_at
GET4	224808_s_at
GET4	223811_s_at
GET4	224808_s_at
FAM87A	1559141_s_at
FAM87A	1559140_at
FAM87A	1559141_s_at
FAM87A	1559140_at
SERBP1	209669_s_at
SERBP1	210466_s_at
SERBP1	217724_at
SERBP1	227369_at
SERBP1	228129_at
SERBP1	217725_x_at
SERBP1	209669_s_at
SERBP1	210466_s_at
SERBP1	217724_at
SERBP1	217725_x_at
SERBP1	209669_s_at
SERBP1	210466_s_at
SERBP1	217725_x_at
SERBP1	209669_s_at
SERBP1	210466_s_at
SERBP1	217725_x_at
SERBP1	209669_s_at
SERBP1	210466_s_at
SERBP1	217725_x_at
SERBP1	209669_s_at
RFFL	228980_at
RFFL	1562603_at
RFFL	242155_x_at
RFFL	1552651_a_at
RFFL	1552649_a_at
RFFL	1566171_at
RFFL	228980_at
RFFL	1562603_at
RFFL	1552651_a_at
RFFL	1552649_a_at
RFFL	1566171_at
RFFL	228980_at
RFFL	1562603_at
RFFL	1552651_a_at
RFFL	1552649_a_at
RFFL	1562603_at
RFFL	1552651_a_at
RFFL	1552649_a_at
RFFL	1562603_at
RFFL	1552651_a_at
RFFL	1552649_a_at
RFFL	1562603_at
RFFL	1552651_a_at
RFFL	1552649_a_at
RFFL	1562603_at
RFFL	1552651_a_at
RFFL	1552649_a_at
RFFL	1562603_at
RFFL	1552651_a_at
RFFL	1552649_a_at
RFFL	1552649_a_at
FOXN1	207683_at
FOXN1	1558687_a_at
FOXN1	207683_at
HIRIP3	229697_at
HIRIP3	204504_s_at
HIRIP3	204504_s_at
HIRIP3	229697_at
HIRIP3	204504_s_at
HIRIP3	229697_at
HIRIP3	204504_s_at
EDN1	218995_s_at
EDN1	222802_at
SEPT10P1	214720_x_at
VPS9D1	205781_at
VPS9D1	205781_at
DOK4	209691_s_at
DOK4	209690_s_at
DOK4	207747_s_at
DOK4	209691_s_at
DOK4	209690_s_at
DOK4	207747_s_at
DOK4	209690_s_at
DOK4	207747_s_at
DOK4	209690_s_at
CNTROB	228633_s_at
CNTROB	234688_x_at
CNTROB	228633_s_at
CNTROB	234688_x_at
CNTROB	228633_s_at
CNTROB	234688_x_at
CNTROB	228633_s_at
CNTROB	231884_at
CNTROB	234688_x_at
CNTROB	228633_s_at
CNTROB	234688_x_at
CNTROB	228633_s_at
TUBB2A	204141_at
TUBB2A	213476_x_at
TUBB2A	202154_x_at
TUBB2A	209372_x_at
TUBB2A	204141_at
TUBB2A	213476_x_at
TUBB2A	202154_x_at
TUBB2A	209372_x_at
FGF7P1	1554741_s_at
SYAP1	225154_at
PLD4	235802_at
PLD4	235802_at
PLD4	235802_at
PLD4	235802_at
NAB2	212803_at
NAB2	216017_s_at
NAB2	216017_s_at
NAB2	212803_at
NAB2	216017_s_at
NAB2	216017_s_at
NAB2	216017_s_at
CHGA	204697_s_at
CHGA	204697_s_at
NPBWR2	221358_at
ALDH4A1	211552_s_at
ALDH4A1	203722_at
ALDH4A1	211552_s_at
ALDH4A1	203722_at
ALDH4A1	211552_s_at
RHEBP1	201453_x_at
RHEBP1	1555780_a_at
RHEBP1	213404_s_at
IQCE	217124_at
IQCE	204202_at
IQCE	217124_at
IQCE	217124_at
IQCE	217124_at
IQCE	217124_at
IQCE	204202_at
IQCE	217124_at
FAM171B	227370_at
FAM171B	242762_s_at
FAM171B	242762_s_at
WNT10B	206213_at
WNT10B	206213_at
WNT10B	206213_at
ZNF382	1561687_a_at
ZNF382	1557260_a_at
ZNF382	1561687_a_at
ZNF382	1557260_a_at
ZNF382	1561687_a_at
ZNF382	1557260_a_at
ZNF382	1561687_a_at
ZNF382	1557260_a_at
POLD1	203422_at
POLD1	203422_at
POLD1	203422_at
POLD1	203422_at
POLD1	203422_at
POLD1	203422_at
POLD1	203422_at
LRRC73	235935_at
ENPP6	229916_at
EFCAB1	1568930_at
EFCAB1	220156_at
EFCAB1	220156_at
EFCAB1	239500_at
ESR2	211118_x_at
ESR2	211119_at
ESR2	211117_x_at
ESR2	211118_x_at
ESR2	210780_at
ESR2	211117_x_at
ESR2	211118_x_at
ESR2	210780_at
ESR2	211117_x_at
ESR2	211118_x_at
ESR2	210780_at
ESR2	211117_x_at
ESR2	211118_x_at
ESR2	210780_at
ESR2	211117_x_at
ESR2	211118_x_at
ESR2	211117_x_at
ESR2	211118_x_at
ESR2	211120_x_at
ESR2	210780_at
ESR2	211117_x_at
ESR2	211118_x_at
ESR2	211120_x_at
ESR2	211117_x_at
ESR2	211120_x_at
ESR2	211118_x_at
ESR2	211120_x_at
ESR2	211117_x_at
ESR2	211120_x_at
ESR2	211118_x_at
ESR2	210780_at
ESR2	211117_x_at
POLRMT	203782_s_at
POLRMT	203783_x_at
POLRMT	203782_s_at
POLRMT	203782_s_at
POLRMT	203782_s_at
POLRMT	203783_x_at
LINC00982	242269_at
LINC00982	237108_x_at
LINC00982	236360_at
LINC00982	242269_at
LINC00982	237108_x_at
LINC00982	242269_at
LINC00982	242269_at
LINC00982	237108_x_at
LINC00982	236360_at
LINC00982	231275_at
LINC00982	242269_at
LINC00982	237108_x_at
LINC00982	242269_at
LINC00982	237108_x_at
LINC00982	231275_at
LINC00982	242269_at
RPSAP26	213801_x_at
ZNF362	226820_at
ZNF362	214915_at
ZNF362	226820_at
EPHA1-AS1	1562249_at
EPHA1-AS1	238263_at
TTLL9	234336_s_at
TTLL9	232357_at
TTLL9	234337_at
TTLL9	234336_s_at
TTLL9	232357_at
TTLL9	234337_at
TTLL9	234336_s_at
TTLL9	232357_at
TTLL9	234337_at
TTLL9	232357_at
TTLL9	234336_s_at
TTLL9	234337_at
TTLL9	234336_s_at
TTLL9	232357_at
TTLL9	234337_at
TTLL9	234336_s_at
TTLL9	234337_at
TTLL9	234336_s_at
TTLL9	234337_at
TTLL9	234337_at
TTLL9	234336_s_at
TTLL9	232357_at
TTLL9	234337_at
CASC23	1557330_at
NCOA4	210774_s_at
NCOA4	210774_s_at
RHOXF2	236920_at
RP9P	227640_s_at
RP9P	223945_x_at
RP9P	227035_x_at
RP9P	227640_s_at
RP9P	223945_x_at
RP9P	227035_x_at
GZF1	234055_s_at
GZF1	225884_s_at
GZF1	234055_s_at
GZF1	225884_s_at
AP2A1	223237_x_at
AP2A1	234068_s_at
AP2A1	223237_x_at
AP2A1	234068_s_at
AP2A1	223237_x_at
AP2A1	234068_s_at
AP2A1	1558792_x_at
AP2A1	223237_x_at
AP2A1	234068_s_at
AP2A1	223237_x_at
DPCD	226009_at
DPCD	1553976_a_at
DPCD	226009_at
DPCD	1553976_a_at
DPCD	226009_at
DPCD	1553976_a_at
DPCD	226009_at
DPCD	1553976_a_at
DPCD	226009_at
DPCD	1553976_a_at
CCDC84	227208_at
CCDC84	227208_at
CCDC84	227208_at
CCDC84	227208_at
CCDC84	227208_at
CCDC84	227208_at
ADGRA1	239221_at
ADGRA1	239221_at
ADGRA1	239221_at
CCT6B	206587_at
CCT6B	206587_at
CCT6B	206587_at
CCT6B	206587_at
OTOF	1555251_a_at
OTOF	1555251_a_at
OTOF	1555251_a_at
OTOF	1555251_a_at
OTOF	1555251_a_at
TTBK1	230191_at
LINC01121	1562601_at
ITK	211339_s_at
ITK	211339_s_at
ITK	211339_s_at
DMRTC2	236811_at
DMRTC2	236811_at
DMRTC2	236811_at
DMRTC2	236811_at
GPR68	229055_at
GPR68	211249_at
GPR68	211249_at
GPR68	211249_at
GPR68	229055_at
GPR68	211249_at
FMO9P	1553924_at
YARS	212048_s_at
YARS	238760_at
YARS	212048_s_at
YARS	212048_s_at
YARS	212048_s_at
YARS	212048_s_at
SCARNA15	228930_at
BCL2L12	233110_s_at
BCL2L12	233110_s_at
BCL2L12	233110_s_at
BCL2L12	233110_s_at
BCL2L12	233110_s_at
BCL2L12	233110_s_at
BCL2L12	233110_s_at
FAM71E1	229289_at
FAM71E1	229289_at
FAM71E1	229289_at
FAM71E1	229289_at
FAM71E1	229289_at
MFSD5	212861_at
MFSD5	212861_at
MFSD5	212861_at
MFSD5	212861_at
SNHG21	228930_at
RDH10	226021_at
RDH10	1552378_s_at
RDH10	227467_at
RDH10	1552378_s_at
RDH10	226021_at
RDH10	1552378_s_at
EEF1A1	213583_x_at
EEF1A1	206559_x_at
EEF1A1	213614_x_at
EEF1A1	213477_x_at
EEF1A1	227708_at
EEF1A1	204892_x_at
EEF1A1	213614_x_at
EEF1A1	213583_x_at
EEF1A1	206559_x_at
EEF1A1	213614_x_at
EEF1A1	213477_x_at
EEF1A1	204892_x_at
EEF1A1	213583_x_at
EEF1A1	206559_x_at
EEF1A1	213614_x_at
EEF1A1	213477_x_at
EEF1A1	204892_x_at
EEF1A1	213583_x_at
EEF1A1	206559_x_at
EEF1A1	213614_x_at
EEF1A1	213477_x_at
EEF1A1	204892_x_at
EEF1A1	213583_x_at
EEF1A1	206559_x_at
EEF1A1	213614_x_at
EEF1A1	213477_x_at
EEF1A1	204892_x_at
EEF1A1	206559_x_at
EEF1A1	213477_x_at
EEF1A1	204892_x_at
EEF1A1	204892_x_at
EEF1A1	213583_x_at
EEF1A1	206559_x_at
EEF1A1	213614_x_at
EEF1A1	213477_x_at
EEF1A1	227708_at
EEF1A1	204892_x_at
EEF1A1	213583_x_at
EEF1A1	206559_x_at
EEF1A1	213614_x_at
EEF1A1	213477_x_at
EEF1A1	227708_at
EEF1A1	204892_x_at
LINC00242	1561327_at
SNAI2	213139_at
SNAI2	213139_at
CDA	205627_at
CDA	205627_at
HSD17B7	220081_x_at
HSD17B7	224058_s_at
HSD17B7	224058_s_at
HSD17B7	220081_x_at
HSD17B7	224058_s_at
HSD17B7	220081_x_at
HSD17B7	224058_s_at
AAK1	225522_at
AAK1	205434_s_at
AAK1	211186_s_at
AAK1	214998_at
AAK1	205434_s_at
AAK1	214956_at
AAK1	211186_s_at
AAK1	238100_at
AAK1	205434_s_at
AAK1	211186_s_at
AAK1	205435_s_at
AAK1	205434_s_at
AAK1	205434_s_at
AAK1	205434_s_at
AAK1	205434_s_at
AAK1	205434_s_at
REEP1	204364_s_at
REEP1	204365_s_at
TCEAL8	224819_at
TCEAL8	224819_at
TCEAL8	224819_at
NSMF	221214_s_at
NSMF	221214_s_at
NSMF	221214_s_at
NSMF	221214_s_at
NSMF	221214_s_at
NSMF	221214_s_at
NSMF	221214_s_at
PLD3	201050_at
PLD3	201050_at
PLD3	201050_at
PLD3	201050_at
PLD3	201050_at
PLD3	201050_at
PLD3	201050_at
NLRP12	223944_at
NLRP12	1554952_s_at
NLRP12	223944_at
NLRP12	1554952_s_at
NLRP12	223944_at
NLRP12	1554952_s_at
NLRP12	223944_at
NLRP12	1554952_s_at
NLRP12	1554952_s_at
NLRP12	1554952_s_at
KLF3	219657_s_at
KLF3	225140_at
KLF3	222913_at
KLF3	225133_at
INTS7	222250_s_at
INTS7	218783_at
INTS7	222250_s_at
INTS7	218783_at
INTS7	222250_s_at
INTS7	218783_at
INTS7	222250_s_at
INTS7	218783_at
INTS7	222250_s_at
INTS7	218783_at
INTS7	222250_s_at
SLC13A5	228844_at
SLC13A5	228844_at
SLC13A5	228844_at
RPS4XP3	217019_at
CASP1	211366_x_at
CASP1	209970_x_at
CASP1	211367_s_at
CASP1	211366_x_at
CASP1	209970_x_at
CASP1	211368_s_at
CASP1	211367_s_at
CASP1	211366_x_at
CASP1	209970_x_at
CASP1	211368_s_at
CASP1	211367_s_at
CASP1	1552703_s_at
CASP1	211366_x_at
CASP1	209970_x_at
CASP1	206011_at
CASP1	211368_s_at
CASP1	211367_s_at
CASP1	1552703_s_at
CASP1	211366_x_at
CASP1	209970_x_at
CASP1	211368_s_at
CASP1	211367_s_at
CASP1	1552703_s_at
CASP1	211366_x_at
CASP1	209970_x_at
CASP1	211368_s_at
CASP1	211367_s_at
CASP1	1552703_s_at
CASP1	211368_s_at
CASP1	211366_x_at
CASP1	209970_x_at
CASP1	211368_s_at
CASP1	211367_s_at
CASP1	211366_x_at
CASP1	209970_x_at
CASP1	206011_at
CASP1	211368_s_at
CASP1	211367_s_at
CASP1	1552703_s_at
CASP1	211366_x_at
CASP1	209970_x_at
CASP1	211368_s_at
CASP1	211367_s_at
CASP1	1552703_s_at
CASP1	211367_s_at
CASP1	1552703_s_at
CASP1	1552703_s_at
CASP1	1552703_s_at
CASP1	211366_x_at
CASP1	209970_x_at
CASP1	211368_s_at
CASP1	211367_s_at
CASP1	211368_s_at
ZBTB11	204847_at
ZBTB11	242433_at
HPR	208470_s_at
HPR	208471_at
HPR	208470_s_at
HPR	208471_at
MYADML2	242378_at
FAM49B	228987_at
FAM49B	217916_s_at
FAM49B	217916_s_at
FAM49B	217916_s_at
FAM49B	217916_s_at
FAM49B	217916_s_at
FAM49B	217916_s_at
FAM49B	217916_s_at
FAM49B	217916_s_at
FAM49B	217916_s_at
FAM49B	217916_s_at
FAM49B	217916_s_at
FAM49B	217534_at
FAM49B	217534_at
NBPF8	201104_x_at
NBPF8	226740_x_at
NBPF8	229447_x_at
NBPF8	201103_x_at
NBPF8	213612_x_at
NBPF8	215434_x_at
MFAP3L	205442_at
MFAP3L	210843_s_at
MFAP3L	210493_s_at
MFAP3L	205442_at
MFAP3L	210843_s_at
MFAP3L	210493_s_at
MFAP3L	210492_at
MFAP3L	210493_s_at
MFAP3L	210493_s_at
MFAP3L	210492_at
MFAP3L	210493_s_at
MFAP3L	210492_at
MFAP3L	210493_s_at
MFAP3L	210492_at
MFAP3L	1569300_at
LINC00163	1562034_at
LINC00163	1562034_at
NEUROD4	221318_at
RRN3P3	238412_at
RRN3P3	216908_x_at
RRN3P3	216908_x_at
IL20RB	204725_s_at
IL20RB	228575_at
IL20RB	228575_at
IL20RB	228575_at
MAP3K1	214786_at
MAP3K1	225927_at
MAP3K1	214786_at
MAP3K1	225927_at
AVPR1A	242680_at
AVPR1A	206250_x_at
AVPR1A	238835_at
AVPR1A	206251_s_at
AVPR1A	206252_s_at
AVPR1A	206252_s_at
NANOS1	228523_at
NANOS1	228523_at
FAM189A2	213900_at
FAM189A2	213900_at
